Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (FBS),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2782","Fish, Liver Oil","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2782","Fish, Liver Oil","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2744","Eggs","2013","2013","1000 t","392","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2744","Eggs","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2744","Eggs","2013","2013","1000 t","392","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5527","Seed","S2744","Eggs","2013","2013","1000 t","27","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2744","Eggs","2013","2013","1000 t","39","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2744","Eggs","2013","2013","1000 t","326","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2744","Eggs","2013","2013","kg/cap","2.08","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2744","Eggs","2013","2013","kcal/cap/d","8.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2744","Eggs","2013","2013","g/cap/d","0.64","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2744","Eggs","2013","2013","g/cap/d","0.62","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2848","Milk - Excluding Butter","2013","2013","1000 t","3531","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2848","Milk - Excluding Butter","2013","2013","1000 t","752","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5074","Stock Variation","S2848","Milk - Excluding Butter","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2848","Milk - Excluding Butter","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2848","Milk - Excluding Butter","2013","2013","1000 t","4283","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5521","Feed","S2848","Milk - Excluding Butter","2013","2013","1000 t","545","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5123","Losses","S2848","Milk - Excluding Butter","2013","2013","1000 t","307","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2848","Milk - Excluding Butter","2013","2013","1000 t","3431","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2848","Milk - Excluding Butter","2013","2013","kg/cap","21.91","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2848","Milk - Excluding Butter","2013","2013","kcal/cap/d","36.82","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2013","2013","g/cap/d","2.05","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2848","Milk - Excluding Butter","2013","2013","g/cap/d","2","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2761","Freshwater Fish","2013","2013","1000 t","2560.91","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2761","Freshwater Fish","2013","2013","1000 t","2.21","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2761","Freshwater Fish","2013","2013","1000 t","17.55","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2761","Freshwater Fish","2013","2013","1000 t","2545.57","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2761","Freshwater Fish","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2761","Freshwater Fish","2013","2013","1000 t","2545.57","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2761","Freshwater Fish","2013","2013","kg/cap","16.26","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2761","Freshwater Fish","2013","2013","kcal/cap/d","28.66","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2761","Freshwater Fish","2013","2013","g/cap/d","4.53","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2761","Freshwater Fish","2013","2013","g/cap/d","1.04","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2762","Demersal Fish","2013","2013","1000 t","89.95","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2762","Demersal Fish","2013","2013","1000 t","5.52","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2762","Demersal Fish","2013","2013","1000 t","1.54","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2762","Demersal Fish","2013","2013","1000 t","93.93","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2762","Demersal Fish","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2762","Demersal Fish","2013","2013","1000 t","93.93","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2762","Demersal Fish","2013","2013","kg/cap","0.6","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2762","Demersal Fish","2013","2013","kcal/cap/d","0.83","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2762","Demersal Fish","2013","2013","g/cap/d","0.17","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2762","Demersal Fish","2013","2013","g/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2763","Pelagic Fish","2013","2013","1000 t","102.54","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2763","Pelagic Fish","2013","2013","1000 t","15.63","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2763","Pelagic Fish","2013","2013","1000 t","0.09","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2763","Pelagic Fish","2013","2013","1000 t","118.08","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5521","Feed","S2763","Pelagic Fish","2013","2013","1000 t","43.63","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2763","Pelagic Fish","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2763","Pelagic Fish","2013","2013","1000 t","74.45","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2763","Pelagic Fish","2013","2013","kg/cap","0.48","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2763","Pelagic Fish","2013","2013","kcal/cap/d","0.88","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2763","Pelagic Fish","2013","2013","g/cap/d","0.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2763","Pelagic Fish","2013","2013","g/cap/d","0.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2764","Marine Fish, Other","2013","2013","1000 t","131.22","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2764","Marine Fish, Other","2013","2013","1000 t","20.78","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2764","Marine Fish, Other","2013","2013","1000 t","25.76","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2764","Marine Fish, Other","2013","2013","1000 t","126.24","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5521","Feed","S2764","Marine Fish, Other","2013","2013","1000 t","11.34","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2764","Marine Fish, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2764","Marine Fish, Other","2013","2013","1000 t","114.9","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2764","Marine Fish, Other","2013","2013","kg/cap","0.73","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2764","Marine Fish, Other","2013","2013","kcal/cap/d","1.29","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2764","Marine Fish, Other","2013","2013","g/cap/d","0.22","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2764","Marine Fish, Other","2013","2013","g/cap/d","0.04","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2765","Crustaceans","2013","2013","1000 t","239.46","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2765","Crustaceans","2013","2013","1000 t","0.7","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2765","Crustaceans","2013","2013","1000 t","61.43","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2765","Crustaceans","2013","2013","1000 t","178.73","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2765","Crustaceans","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2765","Crustaceans","2013","2013","1000 t","178.73","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2765","Crustaceans","2013","2013","kg/cap","1.14","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2765","Crustaceans","2013","2013","kcal/cap/d","1.54","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2765","Crustaceans","2013","2013","g/cap/d","0.31","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2765","Crustaceans","2013","2013","g/cap/d","0.02","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2766","Cephalopods","2013","2013","1000 t","0.5","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2766","Cephalopods","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2766","Cephalopods","2013","2013","1000 t","0.46","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2766","Cephalopods","2013","2013","1000 t","0.04","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2766","Cephalopods","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2766","Cephalopods","2013","2013","1000 t","0.04","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2766","Cephalopods","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2766","Cephalopods","2013","2013","kcal/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2766","Cephalopods","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2766","Cephalopods","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2767","Molluscs, Other","2013","2013","1000 t","0.1","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2767","Molluscs, Other","2013","2013","1000 t","0.05","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2767","Molluscs, Other","2013","2013","1000 t","0.05","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2767","Molluscs, Other","2013","2013","1000 t","0.09","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2767","Molluscs, Other","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2767","Molluscs, Other","2013","2013","1000 t","0.09","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2767","Molluscs, Other","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2767","Molluscs, Other","2013","2013","kcal/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2767","Molluscs, Other","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2767","Molluscs, Other","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5511","Production","S2769","Aquatic Animals, Others","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2769","Aquatic Animals, Others","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2769","Aquatic Animals, Others","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2769","Aquatic Animals, Others","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2769","Aquatic Animals, Others","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2769","Aquatic Animals, Others","2013","2013","kcal/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2769","Aquatic Animals, Others","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2775","Aquatic Plants","2013","2013","1000 t","0.01","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2775","Aquatic Plants","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2775","Aquatic Plants","2013","2013","1000 t","0.01","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5154","Other uses (non-food)","S2775","Aquatic Plants","2013","2013","1000 t","0.01","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2775","Aquatic Plants","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2775","Aquatic Plants","2013","2013","kg/cap","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2775","Aquatic Plants","2013","2013","kcal/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2775","Aquatic Plants","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2775","Aquatic Plants","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5611","Import Quantity","S2680","Infant food","2013","2013","1000 t","5","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5911","Export quantity","S2680","Infant food","2013","2013","1000 t","0","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5301","Domestic supply quantity","S2680","Infant food","2013","2013","1000 t","5","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","5142","Food","S2680","Infant food","2013","2013","1000 t","5","I","Value imputed by a receiving agency"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","645","Food supply quantity (kg/capita/yr)","S2680","Infant food","2013","2013","kg/cap","0.03","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2680","Infant food","2013","2013","kcal/cap/d","0.29","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2680","Infant food","2013","2013","g/cap/d","0.01","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2680","Infant food","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","664","Food supply (kcal/capita/day)","S2899","Miscellaneous","2013","2013","kcal/cap/d","0.17","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","674","Protein supply quantity (g/capita/day)","S2899","Miscellaneous","2013","2013","g/cap/d","0","E","Estimated value"
"FBSH","Food Balances (-2013, old methodology and population)","050","Bangladesh","684","Fat supply quantity (g/capita/day)","S2899","Miscellaneous","2013","2013","g/cap/d","0.01","E","Estimated value"
