indicator_id,country_id,year,type,metadata
ICTSKILLFGSPUR.URB.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFGSPUR.URB.GPIA,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFGSPUR.URB.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFGSPUR.URB.M,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFGSPUR.URB.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG15T24,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG15T24,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG15T24.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG15T24.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG15T24.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG15T24.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG15T24.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG15T24.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG25T74,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG25T74,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG25T74.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG25T74.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG25T74.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG25T74.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG25T74.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG25T74.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG75OROVER,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG75OROVER.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AG75OROVER.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AGUNDER15Y,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AGUNDER15Y,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AGUNDER15Y.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AGUNDER15Y.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AGUNDER15Y.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AGUNDER15Y.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AGUNDER15Y.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.AGUNDER15Y.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.LPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.LPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.RUR,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.RUR,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.RUR.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.RUR.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.RUR.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.RUR.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.RUR.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.RUR.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.URB,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.URB,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.URB.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.URB.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.URB.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.URB.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.URB.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLFONLCRS.URB.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.F,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.GPIA,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.M,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG15T24.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.F,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.GPIA,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.M,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG25T74.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER.F,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER.GPIA,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER.M,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AG75OROVER.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y.F,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.AGUNDER15Y.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.F,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.GPIA,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.LPIA,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.LPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.LPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.M,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.F,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.GPIA,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.M,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.RUR.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.F,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.F,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.F,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.GPIA,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.GPIA,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.GPIA,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.M,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.M,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLGSINF.URB.M,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLHLTHINF,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLHLTHINF,BGD,2021,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLHLTHINF,BGD,2023,Source:Data sources,Source: Bangladesh Bureau of Statistics; Footnote: Aged 5 and older. ; Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
ICTSKILLHLTHINF.AG15T24,BGD,2013,Source:Data sources,Source: Bangladesh Bureau of Statistics (BBS); Downloaded from https://unstats.un.org on 12 January 2026; Data reporter: ITU
